ROI,fv_001,fv_002,fv_003,fv_004,fv_005,fv_006,fv_007,fv_008,class
989_3,0.1241,0.29916,0.28687,0.10731,0.064748,0.058753,0.059053,0,4
990_3,0.14073,0.35302,0.26736,0.10003,0.057196,0.048417,0.033254,0,4
991_3,0.19462,0.33228,0.24413,0.097023,0.056382,0.043217,0.032341,0,4
992_3,0.077816,0.36955,0.29089,0.10781,0.061686,0.050368,0.041879,0,4
993_3,0.20847,0.50656,0.16913,0.058743,0.032514,0.013661,0.010929,0,4
994_3,0.18454,0.51103,0.19645,0.057034,0.029658,0.013181,0.0081115,0,4
995_3,0.2117,0.54264,0.15716,0.048587,0.023054,0.010659,0.0061973,0,4
996_3,0.18404,0.55925,0.17714,0.042621,0.019956,0.0096083,0.007391,0,4
997_3,0.2446,0.55991,0.12007,0.038948,0.020342,0.0081866,0.0079385,0,4
998_3,0.50026,0.4041,0.05641,0.019231,0.0089744,0.005641,0.0053846,0,4
999_3,0.26694,0.5551,0.09665,0.038609,0.020199,0.011506,0.010995,0,4
1000_3,0.54134,0.32288,0.077118,0.021745,0.015424,0.013401,0.008091,0,4
1001_3,0.482,0.35076,0.085089,0.031742,0.019205,0.014137,0.017071,0,4
1002_3,0.45947,0.33237,0.087343,0.046287,0.030073,0.024059,0.020397,0,4
1003_3,0.44909,0.34398,0.088179,0.04095,0.020202,0.020475,0.037128,0,4
1004_3,0.43027,0.32937,0.099773,0.047336,0.031179,0.024943,0.037132,0,4
1005_3,0.52345,0.33615,0.064885,0.028081,0.021265,0.013359,0.012814,0,4
1006_3,0.51265,0.35648,0.068921,0.026329,0.018069,0.009809,0.0077439,0,4
1007_3,0.51542,0.34049,0.081174,0.028127,0.017518,0.0096225,0.0076487,0,4
1008_3,0.53544,0.33701,0.073093,0.026,0.016679,0.0078489,0.0039245,0,4
1009_3,0.54598,0.34239,0.057812,0.022676,0.013955,0.010715,0.0064789,0,4
1010_3,0.49791,0.31655,0.073157,0.035327,0.032267,0.022531,0.022253,0,4
1011_3,0.68111,0.25191,0.029796,0.015021,0.0091111,0.0091111,0.0039399,0,4
1012_3,0.54615,0.31617,0.072412,0.024732,0.014533,0.014788,0.011219,0,4
1013_3,0.66287,0.24012,0.043313,0.017984,0.011145,0.013171,0.011398,0,4
1014_3,0.65827,0.23185,0.048135,0.023185,0.013105,0.012349,0.013105,0,4
1015_3,0.64691,0.25665,0.045957,0.018835,0.012305,0.0097941,0.0095429,0,4
1016_3,0.62469,0.28198,0.047038,0.019662,0.012942,0.0074664,0.006222,0,4
1017_3,0.58522,0.32328,0.050025,0.016591,0.011312,0.0067873,0.0067873,0,4
1018_3,0.56443,0.33022,0.054068,0.017938,0.015159,0.010611,0.0075796,0,4
1019_3,0.62876,0.26248,0.045229,0.028235,0.014902,0.011765,0.0086275,0,4
1020_3,0.60237,0.2464,0.055556,0.032922,0.024177,0.020576,0.018004,0,4
1021_3,0.5591,0.25006,0.068504,0.043781,0.028329,0.025238,0.024981,0,4
1022_3,0.56158,0.27359,0.064541,0.031628,0.025456,0.021599,0.021599,0,4
1023_3,0.55508,0.29385,0.056684,0.033155,0.023262,0.017914,0.020053,0,4
1024_3,0.51203,0.37073,0.060775,0.018232,0.016207,0.011902,0.010129,0,4
1025_3,0.5095,0.36439,0.06506,0.022758,0.013387,0.011513,0.013387,0,4
1026_3,0.5827,0.28125,0.066002,0.02694,0.019127,0.010237,0.013739,0,4
1027_3,0.56749,0.25575,0.071327,0.038647,0.026428,0.022165,0.018187,0,4
1028_3,0.52137,0.25095,0.083745,0.050305,0.036639,0.028206,0.028787,0,4
1029_3,0.5007,0.29458,0.083684,0.041,0.030329,0.02724,0.022466,0,4
1030_3,0.44523,0.34162,0.084962,0.038484,0.023683,0.027531,0.038484,0,4
1031_3,0.42288,0.37749,0.093127,0.0383,0.020724,0.02256,0.024921,0,4
1032_3,0.41111,0.43292,0.092062,0.026883,0.013442,0.012427,0.011159,0,4
1033_3,0.46725,0.37084,0.084786,0.031432,0.017169,0.010829,0.017697,0,4
1034_3,0.51003,0.34794,0.06547,0.030095,0.017423,0.014256,0.014784,0,4
1035_3,0.46938,0.37128,0.082338,0.033545,0.018806,0.012961,0.01169,0,4
1036_3,0.43735,0.40636,0.089768,0.026182,0.014694,0.013625,0.012022,0,4
1037_3,0.42184,0.39851,0.1062,0.028288,0.021092,0.010174,0.013896,0,4
1038_3,0.50261,0.34939,0.074249,0.03104,0.016638,0.014899,0.011175,0,4
1039_3,0.4563,0.35543,0.088461,0.040137,0.022181,0.018748,0.018748,0,4
1040_3,0.4408,0.3966,0.096037,0.026677,0.018293,0.011433,0.010163,0,4
1041_3,0.68078,0.25508,0.034175,0.010649,0.0079247,0.0052006,0.0061912,0,4
1042_3,0.57322,0.33275,0.048646,0.017803,0.011785,0.0097793,0.0060181,0,4
1043_3,0.53919,0.28777,0.074044,0.035801,0.021969,0.014917,0.026309,0,4
1044_3,0.56068,0.29541,0.060548,0.027695,0.019006,0.013847,0.022807,0,4
1045_3,0.3195,0.46197,0.12292,0.036422,0.018479,0.015533,0.025174,0,4
1046_3,0.25033,0.4695,0.18035,0.052548,0.017692,0.014259,0.015316,0,4
1047_3,0.35662,0.44052,0.12722,0.03982,0.016779,0.010518,0.0085149,0,4
1048_3,0.45255,0.37087,0.094105,0.034629,0.015067,0.013481,0.019297,0,4
1049_3,0.60608,0.29544,0.051598,0.019644,0.010739,0.0075956,0.0089052,0,4
1050_3,0.26593,0.38592,0.20375,0.07631,0.033916,0.014902,0.01927,0,4
1051_3,0.27037,0.39395,0.2111,0.069357,0.027743,0.016898,0.010593,0,4
1052_3,0.23712,0.38016,0.22405,0.072033,0.038708,0.025122,0.022815,0,4
1053_3,0.26251,0.34992,0.20871,0.076654,0.039806,0.0312,0.0312,0,4
1054_3,0.26257,0.35455,0.22299,0.079947,0.035294,0.024866,0.019786,0,4
1055_3,0.25021,0.33101,0.23126,0.092784,0.039844,0.02842,0.02647,0,4
1056_3,0.30151,0.36993,0.17316,0.071864,0.033678,0.025988,0.023866,0,4
1057_3,0.2686,0.37141,0.19904,0.076669,0.041889,0.02361,0.018786,0,4
1058_3,0.2551,0.34605,0.21694,0.0839,0.046524,0.028489,0.023001,0,4
1059_3,0.2891,0.34293,0.17766,0.064334,0.047106,0.031494,0.047376,0,4
1060_3,0.24008,0.35256,0.19494,0.091858,0.053497,0.033925,0.033142,0,4
1061_3,0.33701,0.36856,0.17087,0.057571,0.026025,0.01735,0.022608,0,4
1062_3,0.21952,0.32685,0.2325,0.11246,0.052176,0.028656,0.027845,0,4
1063_3,0.23528,0.37522,0.23044,0.078256,0.033393,0.026255,0.021157,0,4
1064_3,0.24379,0.35653,0.22234,0.080827,0.034789,0.033743,0.027988,0,4
1065_3,0.23963,0.32674,0.2127,0.088486,0.044518,0.037373,0.050563,0,4
1066_3,0.29324,0.39935,0.18588,0.059891,0.028827,0.019135,0.013668,0,4
1067_3,0.30974,0.40586,0.1925,0.050919,0.018629,0.014158,0.0081967,0,4
1068_3,0.2955,0.36397,0.18511,0.063785,0.038532,0.027337,0.025775,0,4
1069_3,0.28167,0.36536,0.20202,0.067762,0.039191,0.025284,0.01871,0,4
1070_3,0.26721,0.3591,0.20297,0.078065,0.039416,0.029946,0.023292,0,4
1071_3,0.29612,0.38631,0.17984,0.06031,0.035045,0.020647,0.021733,0,4
1072_3,0.26497,0.33784,0.2037,0.081976,0.04499,0.033398,0.033122,0,4
1073_3,0.23595,0.33988,0.20977,0.094926,0.055101,0.03246,0.031915,0,4
1074_3,0.31765,0.33386,0.18208,0.066986,0.040138,0.028974,0.030303,0,4
1075_3,0.28017,0.34812,0.20411,0.079868,0.043103,0.024594,0.02003,0,4
1076_3,0.25594,0.34406,0.21187,0.082586,0.044591,0.030871,0.030079,0,4
1077_3,0.22978,0.32213,0.22186,0.10109,0.05,0.036885,0.038251,0,4
1078_3,0.21436,0.30822,0.21273,0.108,0.071545,0.044886,0.040261,0,4
1079_3,0.30967,0.36797,0.1972,0.066598,0.027727,0.017103,0.013734,0,4
1080_3,0.30665,0.35618,0.1976,0.077539,0.031266,0.01926,0.011506,0,4
1081_3,0.30844,0.32692,0.19836,0.079035,0.039518,0.026687,0.021042,0,4
1082_3,0.26567,0.31184,0.20635,0.098788,0.053134,0.034821,0.029404,0,4
1083_3,0.22002,0.28303,0.21551,0.121,0.072015,0.04448,0.04395,0,4
1084_3,0.31886,0.36574,0.18594,0.067395,0.026372,0.016782,0.018913,0,4
1085_3,0.27985,0.39012,0.19415,0.067677,0.025085,0.021165,0.021949,0,4
1086_3,0.27841,0.37397,0.1968,0.075413,0.031767,0.021952,0.021694,0,4
1087_3,0.25339,0.26316,0.18828,0.10852,0.081932,0.051818,0.052903,0,4
1088_3,0.24639,0.28179,0.21917,0.10346,0.068064,0.043017,0.038116,0,4
1089_3,0.23675,0.30436,0.23545,0.1065,0.059776,0.031584,0.025581,0,4
1090_3,0.22991,0.3161,0.2512,0.10596,0.055006,0.026616,0.015209,0,4
1091_3,0.21502,0.30873,0.23876,0.11772,0.06001,0.031665,0.02809,0,4
1092_3,0.27879,0.25619,0.17169,0.097955,0.07831,0.059742,0.05732,0,4
1093_3,0.21463,0.2435,0.18091,0.11203,0.0986,0.079737,0.070592,0,4
1094_3,0.23774,0.24586,0.18462,0.1045,0.082729,0.069666,0.074891,0,4
1095_3,0.26601,0.29196,0.19182,0.099013,0.053597,0.049083,0.048519,0,4
1096_3,0.27326,0.30738,0.20634,0.097041,0.052786,0.033058,0.030125,0,4
1097_3,0.2678,0.328,0.22458,0.098426,0.044716,0.021234,0.015239,0,4
1098_3,0.27289,0.31173,0.21059,0.1024,0.050694,0.028499,0.023203,0,4
1099_3,0.26306,0.29724,0.17583,0.09516,0.067268,0.051135,0.050314,0,4
1100_3,0.18573,0.23972,0.20951,0.14993,0.088951,0.068531,0.057622,0,4
1101_3,0.15897,0.21859,0.19988,0.14611,0.10432,0.087084,0.085038,0,4
1102_3,0.18755,0.23865,0.20332,0.13835,0.096222,0.067953,0.067953,0,4
1103_3,0.18507,0.24028,0.19352,0.14085,0.094648,0.076056,0.069577,0,4
1104_3,0.25287,0.29032,0.19601,0.1058,0.072171,0.044286,0.038546,0,4
1105_3,0.23214,0.29535,0.22709,0.1158,0.061089,0.039841,0.028685,0,4
1106_3,0.12308,0.16311,0.18026,0.18477,0.13452,0.10834,0.10593,0,4
1107_3,0.11815,0.15322,0.13892,0.15254,0.14266,0.13858,0.15594,0,4
1108_3,0.23057,0.25056,0.17624,0.11768,0.086149,0.070946,0.067849,0,4
1109_3,0.3195,0.29534,0.17538,0.074474,0.047754,0.03809,0.04946,0,4
1110_3,0.29327,0.27426,0.18192,0.086825,0.056781,0.049063,0.057883,0,4
1111_3,0.088531,0.36945,0.28356,0.11152,0.062368,0.040962,0.043605,0,4
1112_3,0.097611,0.38222,0.29566,0.11559,0.047521,0.033907,0.027485,0,4
1113_3,0.080175,0.3706,0.30297,0.12463,0.050995,0.032179,0.038451,0,4
1114_3,0.11762,0.43229,0.2716,0.088728,0.040753,0.028888,0.020119,0,4
1115_3,0.11966,0.41443,0.26108,0.093128,0.045901,0.037676,0.028124,0,4
1116_3,0.086474,0.3841,0.30847,0.10816,0.049819,0.033041,0.029943,0,4
1117_3,0.061301,0.35501,0.3049,0.13113,0.062367,0.043177,0.042111,0,4
1118_3,0.13982,0.42413,0.2535,0.086743,0.044795,0.030554,0.020456,0,4
1119_3,0.12694,0.3925,0.26806,0.095278,0.048056,0.038889,0.030278,0,4
1120_3,0.12153,0.3688,0.26967,0.10221,0.053766,0.044245,0.039765,0,4
1121_3,0.089579,0.38116,0.30878,0.11704,0.047485,0.028747,0.027207,0,4
1122_3,0.063943,0.35727,0.31972,0.1289,0.062167,0.040853,0.02715,0,4
1123_3,0.17843,0.44429,0.22228,0.071153,0.033646,0.027303,0.02289,0,4
1124_3,0.11943,0.35567,0.30587,0.11239,0.045111,0.03103,0.030508,0,4
1125_3,0.065393,0.34392,0.30651,0.12675,0.062971,0.048708,0.045748,0,4
1126_3,0.10575,0.38968,0.26867,0.10214,0.058007,0.037746,0.038024,0,4
1127_3,0.097721,0.37097,0.27482,0.11554,0.063401,0.045062,0.032486,0,4
1128_3,0.083489,0.31576,0.28445,0.13781,0.076264,0.052716,0.049505,0,4
1129_3,0.11975,0.40206,0.28041,0.089678,0.0466,0.030615,0.030886,0,4
1130_3,0.12751,0.43085,0.28226,0.07892,0.032648,0.02545,0.022365,0,4
1131_3,0.099333,0.37834,0.30698,0.096509,0.045431,0.036704,0.036704,0,4
1132_3,0.1254,0.41791,0.25399,0.089001,0.048884,0.034803,0.030021,0,4
1133_3,0.13232,0.44419,0.26894,0.074495,0.039899,0.023737,0.016414,0,4
1134_3,0.13516,0.40169,0.24096,0.087571,0.055752,0.040794,0.038075,0,4
1135_3,0.14859,0.41588,0.26038,0.070006,0.043996,0.034311,0.02684,0,4
1136_3,0.14983,0.45323,0.27875,0.061646,0.026534,0.020638,0.0093809,0,4
1137_3,0.14485,0.42651,0.27309,0.077644,0.031861,0.027309,0.018742,0,4
1138_3,0.12017,0.40047,0.28866,0.090387,0.043103,0.034483,0.022727,0,4
1139_3,0.15258,0.38299,0.22874,0.086437,0.050584,0.043635,0.055031,0,4
1140_3,0.12261,0.34321,0.25131,0.10518,0.068641,0.053141,0.055909,0,4
1141_3,0.16256,0.37976,0.24636,0.091087,0.045964,0.034193,0.040078,0,4
1142_3,0.14007,0.34319,0.26116,0.11272,0.057757,0.04827,0.03683,0,4
1143_3,0.13306,0.31972,0.24722,0.13194,0.071944,0.055,0.041111,0,4
1144_3,0.12377,0.31434,0.24349,0.13013,0.076923,0.06015,0.051186,0,4
1145_3,0.10716,0.38635,0.27496,0.095601,0.048787,0.038071,0.049069,0,4
1146_3,0.11829,0.39474,0.27808,0.086272,0.04612,0.037982,0.038524,0,4
1147_3,0.11357,0.39381,0.27449,0.096333,0.04844,0.036672,0.036672,0,4
1148_3,0.1105,0.39006,0.26989,0.096133,0.046961,0.037293,0.049171,0,4
1149_3,0.1212,0.40299,0.28016,0.094293,0.047283,0.028533,0.025543,0,4
1150_3,0.11935,0.36503,0.27356,0.10262,0.057446,0.039041,0.042945,0,4
1151_3,0.14078,0.40231,0.2618,0.083699,0.04281,0.029638,0.038968,0,4
1152_3,0.12697,0.41634,0.27437,0.09232,0.041376,0.023015,0.025601,0,4
1153_3,0.12443,0.39316,0.27903,0.1091,0.047009,0.026898,0.020362,0,4
1154_3,0.10075,0.36414,0.25645,0.12406,0.063281,0.040244,0.051069,0,4
1155_3,0.10647,0.37389,0.26936,0.11975,0.058905,0.042865,0.028761,0,4
1156_3,0.12313,0.38537,0.27357,0.11592,0.049201,0.030139,0.022669,0,4
1157_3,0.10092,0.28552,0.26133,0.14262,0.088685,0.06839,0.052544,0,4
1158_3,0.11561,0.32508,0.24883,0.13515,0.073768,0.049546,0.052023,0,4
1159_3,0.1159,0.35567,0.2719,0.10794,0.061522,0.040648,0.046416,0,4
1160_3,0.092266,0.23148,0.24288,0.16716,0.11696,0.076798,0.072456,0,4
1161_3,0.4828,0.34777,0.082293,0.033376,0.028025,0.01758,0.0081529,0,4
1162_3,0.54835,0.32925,0.074419,0.028397,0.01224,0.0053856,0.0019584,0,4
1163_3,0.42354,0.38245,0.12503,0.041593,0.015724,0.0055795,0.0060867,0,4
1164_3,0.55043,0.35775,0.066911,0.01514,0.0075702,0.0021978,0,0,4
1165_3,0.55981,0.35132,0.067627,0.012695,0.0075684,0.00073242,0.00024414,0,4
1166_3,0.49658,0.38867,0.08252,0.020264,0.0095215,0.0019531,0.00048828,0,4
1167_3,0.4502,0.41821,0.098633,0.024658,0.0058594,0.0019531,0.00048828,0,4
1168_3,0.40982,0.39907,0.12586,0.041789,0.015152,0.0058651,0.0024438,0,4
1169_3,0.32968,0.34377,0.16771,0.081377,0.041993,0.02217,0.013302,0,4
1170_3,0.50686,0.28481,0.080539,0.040396,0.045732,0.026931,0.014736,0,4
1171_3,0.58813,0.34888,0.049316,0.0085449,0.0043945,0.00073242,0,0,4
1172_3,0.53613,0.38281,0.060547,0.015137,0.0046387,0.00073242,0,0,4
1173_3,0.44113,0.4018,0.097172,0.029306,0.016967,0.0084833,0.0051414,0,4
1174_3,0.41003,0.37878,0.12897,0.04124,0.018913,0.01182,0.010244,0,4
1175_3,0.37525,0.37525,0.15543,0.051308,0.022887,0.012324,0.0075453,0,4
1176_3,0.2821,0.33755,0.17483,0.096184,0.05312,0.038164,0.018051,0,4
1177_3,0.51696,0.28178,0.081334,0.038048,0.038324,0.028674,0.014888,0,4
1178_3,0.56664,0.32961,0.07236,0.017292,0.0079808,0.0037244,0.0023943,0,4
1179_3,0.39496,0.27983,0.13742,0.076318,0.047731,0.036979,0.026751,0,4
1180_3,0.32862,0.2847,0.17289,0.10298,0.057042,0.03685,0.016911,0,4
1181_3,0.39534,0.33297,0.12934,0.059382,0.043113,0.026302,0.013557,0,4
1182_3,0.35849,0.35097,0.1544,0.058002,0.030075,0.024705,0.023362,0,4
1183_3,0.41027,0.30177,0.11209,0.064053,0.04169,0.0381,0.032027,0,4
1184_3,0.41214,0.33266,0.11986,0.057897,0.027425,0.029711,0.020315,0,4
1185_3,0.44652,0.32286,0.12341,0.05086,0.02543,0.020942,0.0099726,0,4
1186_3,0.36581,0.32879,0.15527,0.083805,0.040874,0.018509,0.0069409,0,4
1187_3,0.31192,0.32888,0.17703,0.091984,0.050103,0.025694,0.014388,0,4
1188_3,0.35931,0.32651,0.15882,0.080641,0.042663,0.021208,0.010851,0,4
1189_3,0.42531,0.3273,0.13573,0.058313,0.031017,0.013151,0.0091811,0,4
1190_3,0.48715,0.34034,0.1085,0.036085,0.013841,0.0086505,0.0054375,0,4
1191_3,0.44747,0.36035,0.11439,0.038636,0.020707,0.0098485,0.0085859,0,4
1192_3,0.39688,0.32675,0.14831,0.064156,0.037662,0.013506,0.012727,0,4
1193_3,0.42396,0.34831,0.1229,0.056804,0.026078,0.012135,0.0098115,0,4
1194_3,0.47573,0.34765,0.10419,0.041931,0.017027,0.0083863,0.0050826,0,4
1195_3,0.48046,0.36447,0.09797,0.031726,0.01269,0.0086294,0.0040609,0,4
1196_3,0.45777,0.38937,0.092916,0.03188,0.015804,0.0070845,0.0051771,0,4
1197_3,0.37939,0.44473,0.097624,0.041064,0.017045,0.01188,0.0082645,0,4
1198_3,0.32536,0.44894,0.12407,0.052047,0.029354,0.014307,0.0059201,0,4
1199_3,0.27528,0.38925,0.19142,0.078934,0.040454,0.018007,0.0066601,0,4
1200_3,0.28427,0.38021,0.20727,0.078011,0.0308,0.01338,0.0060591,0,4
1201_3,0.40306,0.36117,0.099893,0.043233,0.034103,0.03652,0.022019,0,4
1202_3,0.36862,0.41967,0.1011,0.03954,0.030531,0.023524,0.017017,0,4
1203_3,0.30464,0.35985,0.1463,0.073526,0.058469,0.033626,0.023588,0,4
1204_3,0.24444,0.34166,0.2017,0.093977,0.068733,0.033242,0.016246,0,4
1205_3,0.23274,0.33706,0.2238,0.096622,0.066816,0.029309,0.013661,0,4
1206_3,0.28135,0.35517,0.22415,0.083354,0.037644,0.016133,0.0022,0,4
1207_3,0.24487,0.29759,0.19787,0.12153,0.075305,0.038172,0.024669,0,4
1208_3,0.46215,0.32647,0.085479,0.044799,0.032441,0.027034,0.021627,0,4
1209_3,0.49901,0.35813,0.076601,0.032266,0.017488,0.0073892,0.0091133,0,4
1210_3,0.38935,0.36084,0.10278,0.057014,0.042511,0.026507,0.021005,0,4
1211_3,0.29893,0.31774,0.13218,0.099644,0.077783,0.040671,0.033045,0,4
1212_3,0.21865,0.30259,0.17798,0.1158,0.087824,0.05285,0.044301,0,4
1213_3,0.21278,0.28267,0.18109,0.12237,0.090413,0.058976,0.051702,0,4
1214_3,0.26264,0.32055,0.19025,0.09271,0.059182,0.04191,0.032766,0,4
1215_3,0.23514,0.26499,0.16856,0.12523,0.093263,0.064729,0.048085,0,4
1216_3,0.51424,0.295,0.078184,0.036002,0.032778,0.02633,0.017464,0,4
1217_3,0.52359,0.31822,0.078968,0.030232,0.016158,0.015637,0.017201,0,4
1218_3,0.32362,0.29528,0.15358,0.091768,0.063158,0.046694,0.025911,0,4
1219_3,0.30886,0.30985,0.18407,0.097494,0.052344,0.032002,0.015381,0,4
1220_3,0.2663,0.3167,0.21072,0.11388,0.052619,0.025445,0.014328,0,4
1221_3,0.22517,0.28434,0.21071,0.13548,0.077912,0.043909,0.02249,0,4
1222_3,0.21813,0.32149,0.20991,0.12642,0.070501,0.032865,0.020673,0,4
1223_3,0.2597,0.30932,0.18791,0.12141,0.065239,0.033501,0.022922,0,4
1224_3,0.385,0.31782,0.13387,0.084046,0.042023,0.019879,0.017363,0,4
1225_3,0.39494,0.35488,0.145,0.064144,0.023101,0.010076,0.0078643,0,4
1226_3,0.38494,0.38176,0.15358,0.057471,0.015896,0.0044021,0.0019565,0,4
1227_3,0.31083,0.37115,0.19533,0.079055,0.028491,0.0082136,0.0069302,0,4
1228_3,0.36758,0.31607,0.1548,0.081715,0.047735,0.018608,0.013484,0,4
1229_3,0.3335,0.4165,0.15479,0.055244,0.02164,0.01222,0.00611,0,4
1230_3,0.32995,0.40533,0.16599,0.059391,0.024873,0.012183,0.0022843,0,4
1231_3,0.32229,0.38883,0.18413,0.061464,0.023784,0.011758,0.0077499,0,4
1232_3,0.42412,0.3643,0.10174,0.053199,0.032116,0.015445,0.0090709,0,4
1233_3,0.35601,0.41326,0.13237,0.052606,0.025691,0.014681,0.0053829,0,4
1234_3,0.35349,0.41542,0.13978,0.047246,0.025704,0.014443,0.0039168,0,4
1235_3,0.31823,0.39172,0.1465,0.076678,0.043116,0.016414,0.0073493,0,4
1236_3,0.24085,0.33047,0.19249,0.12374,0.068991,0.030199,0.013258,0,4
1237_3,0.1746,0.25636,0.22705,0.17305,0.098226,0.044742,0.025971,0,4
1238_3,0.42831,0.36702,0.10387,0.047705,0.023596,0.019236,0.010259,0,4
1239_3,0.43383,0.33358,0.10593,0.057531,0.032593,0.024198,0.012346,0,4
1240_3,0.3959,0.33514,0.13164,0.066683,0.035564,0.025191,0.009879,0,4
1241_3,0.3171,0.39114,0.1663,0.067159,0.032226,0.017712,0.0083641,0,4
1242_3,0.26237,0.39123,0.17148,0.097501,0.044341,0.024253,0.0088192,0,4
1243_3,0.21055,0.33673,0.17969,0.12245,0.085117,0.046043,0.019413,0,4
1244_3,0.13872,0.21817,0.22438,0.18297,0.12008,0.067547,0.048137,0,4
1245_3,0.43063,0.33762,0.11845,0.050617,0.028777,0.01927,0.014645,0,4
1246_3,0.44639,0.28836,0.12195,0.065295,0.036839,0.026677,0.014482,0,4
1247_3,0.27032,0.32485,0.20047,0.10491,0.045962,0.030641,0.022851,0,4
1248_3,0.17428,0.3134,0.21381,0.13142,0.080852,0.052618,0.033624,0,4
1249_3,0.16896,0.2654,0.20198,0.14895,0.10658,0.069145,0.038991,0,4
1250_3,0.15727,0.21421,0.18353,0.16722,0.13709,0.083748,0.056938,0,4
1251_3,0.2982,0.20874,0.15244,0.1347,0.088432,0.071722,0.045758,0,4
1252_3,0.26781,0.20307,0.16771,0.14847,0.098024,0.066823,0.048102,0,4
1253_3,0.31668,0.26498,0.16803,0.11981,0.067611,0.041511,0.021377,0,4
1254_3,0.27782,0.33004,0.17752,0.086837,0.053861,0.045892,0.02803,0,4
1255_3,0.30349,0.34562,0.17331,0.083521,0.047404,0.033358,0.013293,0,4
1256_3,0.3044,0.33981,0.19253,0.089993,0.039833,0.022129,0.011311,0,4
1257_3,0.27871,0.32069,0.19095,0.10509,0.053359,0.030607,0.020585,0,4
1258_3,0.28225,0.35248,0.20005,0.085193,0.038106,0.021502,0.020414,0,4
1259_3,0.37708,0.41673,0.11972,0.042466,0.023024,0.013814,0.007163,0,4
1260_3,0.41831,0.40545,0.10691,0.030509,0.019919,0.012859,0.0060514,0,4
1261_3,0.39371,0.41835,0.119,0.029882,0.016252,0.0089122,0.013893,0,4
1262_3,0.39941,0.4021,0.10744,0.04699,0.026187,0.011747,0.0061185,0,4
1263_3,0.39301,0.41673,0.11079,0.04182,0.020787,0.011494,0.0053803,0,4
1264_3,0.39404,0.4109,0.12026,0.040332,0.021022,0.0097776,0.0036666,0,4
1265_3,0.35421,0.40753,0.13527,0.052838,0.034247,0.010763,0.005137,0,4
1266_3,0.27575,0.36943,0.19441,0.081843,0.051372,0.018383,0.0088139,0,4
1267_3,0.39842,0.40336,0.1174,0.040287,0.020267,0.012605,0.0076619,0,4
1268_3,0.40322,0.35217,0.13185,0.054523,0.02627,0.019827,0.012144,0,4
1269_3,0.5,0.37302,0.076238,0.02797,0.011881,0.0071782,0.0037129,0,4
1270_3,0.44285,0.39496,0.10565,0.032091,0.011602,0.0069119,0.0059245,0,4
1271_3,0.38274,0.35885,0.12689,0.05831,0.034678,0.022605,0.015926,0,4
1272_3,0.41578,0.29029,0.13356,0.063525,0.04478,0.029159,0.022911,0,4
1273_3,0.56908,0.27429,0.065624,0.027173,0.017688,0.017688,0.028454,0,4
1274_3,0.52162,0.3201,0.076359,0.03287,0.014159,0.012642,0.02225,0,4
1275_3,0.34941,0.43129,0.12412,0.044329,0.025293,0.014863,0.010691,0,4
1276_3,0.32472,0.42904,0.13315,0.048646,0.032096,0.017051,0.015296,0,4
1277_3,0.3398,0.42462,0.11921,0.049909,0.028446,0.019395,0.018619,0,4
1278_3,0.33371,0.39281,0.12267,0.063842,0.039866,0.028157,0.018957,0,4
1279_3,0.4346,0.35711,0.12414,0.044669,0.018509,0.012093,0.0088845,0,4
1280_3,0.37841,0.34951,0.13312,0.063113,0.036065,0.021215,0.018563,0,4
1281_3,0.42305,0.34374,0.14771,0.045353,0.021561,0.010657,0.0079306,0,4
1282_3,0.3943,0.34759,0.15855,0.057522,0.024336,0.012291,0.0054081,0,4
1283_3,0.40435,0.35915,0.15441,0.049108,0.022233,0.0075739,0.0031762,0,4
1284_3,0.5148,0.36684,0.071167,0.026901,0.013206,0.0053803,0.0017119,0,4
1285_3,0.47345,0.36946,0.085148,0.037191,0.020064,0.0092978,0.0053829,0,4
1286_3,0.36418,0.36294,0.13035,0.064179,0.035323,0.027363,0.015672,0,4
1287_3,0.54435,0.32816,0.071373,0.020688,0.015257,0.0095681,0.010603,0,4
1288_3,0.48398,0.3105,0.11705,0.046082,0.020453,0.012568,0.0093642,0,4
1289_3,0.40271,0.35148,0.14163,0.053695,0.029064,0.013793,0.0076355,0,4
1290_3,0.3724,0.37778,0.14485,0.057989,0.028138,0.012968,0.0058723,0,4
1291_3,0.41789,0.40811,0.11144,0.034457,0.01784,0.007087,0.0031769,0,4
1292_3,0.43976,0.41283,0.0857,0.032321,0.016405,0.0097943,0.0031832,0,4
1293_3,0.43483,0.40039,0.090261,0.029759,0.022135,0.015002,0.0076242,0,4
1294_3,0.34688,0.36759,0.12193,0.059816,0.041155,0.036554,0.026074,0,4
1295_3,0.5295,0.34084,0.074275,0.022774,0.012164,0.011387,0.009058,0,4
1296_3,0.48748,0.32912,0.095911,0.040644,0.0228,0.012144,0.011896,0,4
1297_3,0.42964,0.36116,0.11247,0.048488,0.022494,0.016496,0.0092477,0,4
1298_3,0.40238,0.39047,0.11213,0.044406,0.029769,0.012404,0.0084346,0,4
1299_3,0.42012,0.42335,0.09118,0.032795,0.019627,0.0079503,0.0049689,0,4
1300_3,0.40377,0.42312,0.1,0.033417,0.021608,0.0090452,0.0090452,0,4
1301_3,0.37393,0.40491,0.11004,0.046207,0.030716,0.017094,0.017094,0,4
1302_3,0.53459,0.30882,0.084423,0.022331,0.018246,0.0128,0.018791,0,4
